,chi2,Z,P,P.adjusted,comparisons,metal,Dataset
2488,61.400271,-0.588968139,0.277941323,0.339346965,psyg100 - vor100,Mo uptake,molP
2489,61.400271,1.386529161,0.082792691,0.142512009,psyg250 - vor100,Mo uptake,molP
2490,61.400271,-0.070194886,0.472019272,0.481184695,psyg50 - vor100,Mo uptake,molP
2491,61.400271,0.2822139,0.38888975,0.41666759,smic100 - vor100,Mo uptake,molP
2492,61.400271,-0.478536613,0.316134161,0.364770186,smic250 - vor100,Mo uptake,molP
2493,61.400271,-2.417223404,0.007819708,0.025658415,smic50 - vor100,Mo uptake,molP
2494,61.400271,-2.038935225,0.020728246,0.051820616,min100 - vor250,Mo uptake,molP
2495,61.400271,-1.68101323,0.046380172,0.090183669,min250 - vor250,Mo uptake,molP
2496,61.400271,-2.321110892,0.01014043,0.032265004,min50 - vor250,Mo uptake,molP
2497,61.400271,-0.650318987,0.257743098,0.318388532,necro100 - vor250,Mo uptake,molP
2498,61.400271,-2.714202253,0.00332178,0.013951474,necro250 - vor250,Mo uptake,molP
2499,61.400271,-1.190206448,0.11698263,0.183330987,necro50 - vor250,Mo uptake,molP
2500,61.400271,0.171782374,0.431804312,0.453394527,psyg100 - vor250,Mo uptake,molP
2501,61.400271,2.147279674,0.015885512,0.041699468,psyg250 - vor250,Mo uptake,molP
2502,61.400271,0.655152268,0.256184861,0.320231077,psyg50 - vor250,Mo uptake,molP
2503,61.400271,1.042964413,0.148482388,0.216536815,smic100 - vor250,Mo uptake,molP
2504,61.400271,0.2822139,0.38888975,0.420963132,smic250 - vor250,Mo uptake,molP
2505,61.400271,-1.656472891,0.048813045,0.093188541,smic50 - vor250,Mo uptake,molP
2506,61.400271,0.760750513,0.223403049,0.293216502,vor100 - vor250,Mo uptake,molP
2507,61.400271,0.134971865,0.44631706,0.463992983,min100 - vor50,Mo uptake,molP
2508,61.400271,1.256611542,0.104447167,0.168722346,min250 - vor50,Mo uptake,molP
2509,61.400271,0.560761516,0.287480062,0.346958696,min50 - vor50,Mo uptake,molP
2510,61.400271,2.178492499,0.014684695,0.040576131,necro100 - vor50,Mo uptake,molP
2511,61.400271,0.20592937,0.418423041,0.443782014,necro250 - vor50,Mo uptake,molP
2512,61.400271,1.695602474,0.044980594,0.0908262,necro50 - vor50,Mo uptake,molP
2513,61.400271,2.91380231,0.00178528,0.010414131,psyg100 - vor50,Mo uptake,molP
2514,61.400271,4.680740811,1.43E-06,7.50E-05,psyg250 - vor50,Mo uptake,molP
2515,61.400271,3.247347762,0.00058243,0.004704241,psyg50 - vor50,Mo uptake,molP
2516,61.400271,3.693011214,0.000110807,0.001662107,smic100 - vor50,Mo uptake,molP
2517,61.400271,3.01257527,0.001295206,0.008499789,smic250 - vor50,Mo uptake,molP
2518,61.400271,1.278561089,0.10052583,0.16754305,smic50 - vor50,Mo uptake,molP
2519,61.400271,3.440591428,0.000290222,0.003385925,vor100 - vor50,Mo uptake,molP
2520,61.400271,2.760155484,0.002888693,0.013187511,vor250 - vor50,Mo uptake,molP
2521,61.55052695,0.902337291,0.183438861,0.250143901,min100 - min250,Mo efficiency,molP
2522,61.55052695,1.463135862,0.071715103,0.134465819,min100 - min50,Mo efficiency,molP
2523,61.55052695,0.804901358,0.210438302,0.26621713,min250 - min50,Mo efficiency,molP
2524,61.55052695,0.85895569,0.195182481,0.256177007,min100 - necro100,Mo efficiency,molP
2525,61.55052695,-0.061350848,0.475539898,0.480112397,min250 - necro100,Mo efficiency,molP
2526,61.55052695,-0.863397096,0.193959588,0.257794389,min50 - necro100,Mo efficiency,molP
2527,61.55052695,-0.386105297,0.349709344,0.390632777,min100 - necro250,Mo efficiency,molP
2528,61.55052695,-1.750192487,0.040042552,0.087593083,min250 - necro250,Mo efficiency,molP
2529,61.55052695,-2.44631611,0.00721622,0.026127693,min50 - necro250,Mo efficiency,molP
2530,61.55052695,-1.691696749,0.045351904,0.097182652,necro100 - necro250,Mo efficiency,molP
2531,61.55052695,0.190879042,0.42431018,0.436789891,min100 - necro50,Mo efficiency,molP
2532,61.55052695,-1.006153904,0.157170771,0.220039079,min250 - necro50,Mo efficiency,molP
2533,61.55052695,-1.764231465,0.038846509,0.090641854,min50 - necro50,Mo efficiency,molP
2534,61.55052695,-0.944803056,0.172379716,0.238156186,necro100 - necro50,Mo efficiency,molP
2535,61.55052695,0.790862381,0.214512152,0.268140189,necro250 - necro50,Mo efficiency,molP
2536,61.55052695,2.307901148,0.010502318,0.031506953,min100 - psyg100,Mo efficiency,molP
2537,61.55052695,1.987767469,0.023418707,0.058546766,min250 - psyg100,Mo efficiency,molP
2538,61.55052695,1.09036056,0.137777174,0.200925045,min50 - psyg100,Mo efficiency,molP
2539,61.55052695,2.049118317,0.020225273,0.051796432,necro100 - psyg100,Mo efficiency,molP
2540,61.55052695,3.645454406,0.00013346,0.002001898,necro250 - psyg100,Mo efficiency,molP
2541,61.55052695,2.993921374,0.001377085,0.008032993,necro50 - psyg100,Mo efficiency,molP
2542,61.55052695,3.088769957,0.001004935,0.006206951,min100 - psyg250,Mo efficiency,molP
2543,61.55052695,3.09208273,0.000993787,0.006521729,min250 - psyg250,Mo efficiency,molP
2544,61.55052695,2.143283848,0.016045156,0.042118536,min50 - psyg250,Mo efficiency,molP
2545,61.55052695,3.153433578,0.00080681,0.005647668,necro100 - psyg250,Mo efficiency,molP
2546,61.55052695,4.698377693,1.31E-06,6.88E-05,necro250 - psyg250,Mo efficiency,molP
2547,61.55052695,4.098236634,2.08E-05,0.000546406,necro50 - psyg250,Mo efficiency,molP
2548,61.55052695,1.104315261,0.134728203,0.199245933,psyg100 - psyg250,Mo efficiency,molP
2549,61.55052695,3.332698352,0.000430041,0.003762856,min100 - psyg50,Mo efficiency,molP
2550,61.55052695,3.388073157,0.000351927,0.003695238,min250 - psyg50,Mo efficiency,molP
2551,61.55052695,2.473198705,0.006695483,0.025108062,min50 - psyg50,Mo efficiency,molP
2552,61.55052695,3.446568896,0.000283877,0.003311897,necro100 - psyg50,Mo efficiency,molP
2553,61.55052695,4.919514815,4.34E-07,4.55E-05,necro250 - psyg50,Mo efficiency,molP
2554,61.55052695,4.347403264,6.89E-06,0.000241078,necro50 - psyg50,Mo efficiency,molP
2555,61.55052695,1.492811239,0.067743302,0.131723088,psyg100 - psyg50,Mo efficiency,molP
2556,61.55052695,0.439887951,0.330009131,0.376640856,psyg250 - psyg50,Mo efficiency,molP
2557,61.55052695,1.761292981,0.039094414,0.089237249,min100 - smic100,Mo efficiency,molP
2558,61.55052695,1.214746787,0.112231341,0.178549861,min250 - smic100,Mo efficiency,molP
2559,61.55052695,0.353314259,0.361926429,0.391776031,min50 - smic100,Mo efficiency,molP
2560,61.55052695,1.276097635,0.100960504,0.168267506,necro100 - smic100,Mo efficiency,molP
2561,61.55052695,2.908408104,0.00181637,0.010037832,necro250 - smic100,Mo efficiency,molP
2562,61.55052695,2.220900691,0.013178844,0.035481504,necro50 - smic100,Mo efficiency,molP
2563,61.55052695,-0.773020683,0.21975507,0.271462146,psyg100 - smic100,Mo efficiency,molP
2564,61.55052695,-1.877335943,0.030236032,0.073832172,psyg250 - smic100,Mo efficiency,molP
2565,61.55052695,-2.229857541,0.012878451,0.035585193,psyg50 - smic100,Mo efficiency,molP
2566,61.55052695,1.336153296,0.090749586,0.156208305,min100 - smic250,Mo efficiency,molP
2567,61.55052695,0.613508478,0.269770089,0.321884766,min250 - smic250,Mo efficiency,molP
2568,61.55052695,-0.219943976,0.412957394,0.429312142,min50 - smic250,Mo efficiency,molP
2569,61.55052695,0.674859326,0.249882572,0.301582415,necro100 - smic250,Mo efficiency,molP
2570,61.55052695,2.33514987,0.009767796,0.031079352,necro250 - smic250,Mo efficiency,molP
2571,61.55052695,1.619662382,0.052652411,0.106317367,necro50 - smic250,Mo efficiency,molP
2572,61.55052695,-1.374258991,0.084680646,0.150702845,psyg100 - smic250,Mo efficiency,molP
2573,61.55052695,-2.478574252,0.006595433,0.025648905,psyg250 - smic250,Mo efficiency,molP
2574,61.55052695,-2.803115775,0.002530575,0.013285518,psyg50 - smic250,Mo efficiency,molP
2575,61.55052695,-0.601238309,0.273840636,0.323070414,smic100 - smic250,Mo efficiency,molP
2576,61.55052695,2.49878019,0.006231079,0.025163973,min100 - smic50,Mo efficiency,molP
2577,61.55052695,2.2577112,0.011981835,0.034002505,min250 - smic50,Mo efficiency,molP
2578,61.55052695,1.347741808,0.08887072,0.15552376,min50 - smic50,Mo efficiency,molP
2579,61.55052695,2.319062048,0.010195836,0.031487141,necro100 - smic50,Mo efficiency,molP
2580,61.55052695,3.902835654,4.75E-05,0.000831882,necro250 - smic50,Mo efficiency,molP
2581,61.55052695,3.263865104,0.000549517,0.00412138,necro50 - smic50,Mo efficiency,molP
2582,61.55052695,0.26994373,0.393601772,0.417456425,psyg100 - smic50,Mo efficiency,molP
2583,61.55052695,-0.83437153,0.202035828,0.261898295,psyg250 - smic50,Mo efficiency,molP
2584,61.55052695,-1.235429991,0.108335258,0.17500311,psyg50 - smic50,Mo efficiency,molP
2585,61.55052695,1.042964413,0.148482388,0.213570557,smic100 - smic50,Mo efficiency,molP
2586,61.55052695,1.644202722,0.050067167,0.103079462,smic250 - smic50,Mo efficiency,molP
2587,61.55052695,2.576867071,0.004985014,0.021809437,min100 - vor100,Mo efficiency,molP
2588,61.55052695,2.368142726,0.008938819,0.030276645,min250 - vor100,Mo efficiency,molP
2589,61.55052695,1.453034137,0.073107138,0.134671044,min50 - vor100,Mo efficiency,molP
2590,61.55052695,2.429493574,0.007559966,0.026459883,necro100 - vor100,Mo efficiency,molP
2591,61.55052695,4.008127982,3.06E-05,0.000642621,necro250 - vor100,Mo efficiency,molP
2592,61.55052695,3.37429663,0.000370023,0.003532037,necro50 - vor100,Mo efficiency,molP
2593,61.55052695,0.380375256,0.35183344,0.384817825,psyg100 - vor100,Mo efficiency,molP
2594,61.55052695,-0.723940004,0.234551284,0.286370754,psyg250 - vor100,Mo efficiency,molP
2595,61.55052695,-1.130137662,0.129209111,0.19662256,psyg50 - vor100,Mo efficiency,molP
2596,61.55052695,1.153395939,0.124373954,0.192048017,smic100 - vor100,Mo efficiency,molP
2597,61.55052695,1.754634248,0.039660945,0.088604238,smic250 - vor100,Mo efficiency,molP
2598,61.55052695,0.110431526,0.456033576,0.464888597,smic50 - vor100,Mo efficiency,molP
2599,61.55052695,1.492327058,0.067806713,0.12944918,min100 - vor250,Mo efficiency,molP
2600,61.55052695,0.83437153,0.202035828,0.258704413,min250 - vor250,Mo efficiency,molP
2601,61.55052695,-0.009359318,0.496266227,0.496266227,min50 - vor250,Mo efficiency,molP
2602,61.55052695,0.895722378,0.185200528,0.249308403,necro100 - vor250,Mo efficiency,molP
2603,61.55052695,2.545734527,0.005452404,0.022900098,necro250 - vor250,Mo efficiency,molP
2604,61.55052695,1.840525435,0.032845567,0.078381466,necro50 - vor250,Mo efficiency,molP
2605,61.55052695,-1.153395939,0.124373954,0.194914405,psyg100 - vor250,Mo efficiency,molP
2606,61.55052695,-2.2577112,0.011981835,0.03494702,psyg250 - vor250,Mo efficiency,molP
2607,61.55052695,-2.592531118,0.004763628,0.022735498,psyg50 - vor250,Mo efficiency,molP
2608,61.55052695,-0.380375256,0.35183344,0.388868539,smic100 - vor250,Mo efficiency,molP
2609,61.55052695,0.220863052,0.412599534,0.43322951,smic250 - vor250,Mo efficiency,molP
2610,61.55052695,-1.423339669,0.077318856,0.139973791,smic50 - vor250,Mo efficiency,molP
2611,61.55052695,-1.533771195,0.062542976,0.123905895,vor100 - vor250,Mo efficiency,molP
2612,61.55052695,0.429455935,0.333795728,0.376866144,min100 - vor50,Mo efficiency,molP
2613,61.55052695,-0.565200825,0.285968588,0.333630019,min250 - vor50,Mo efficiency,molP
2614,61.55052695,-1.270425808,0.101966498,0.167288785,min50 - vor50,Mo efficiency,molP
2615,61.55052695,-0.510326958,0.30491121,0.351820626,necro100 - vor50,Mo efficiency,molP
2616,61.55052695,1.03598314,0.150105004,0.21298683,necro250 - vor50,Mo efficiency,molP
2617,61.55052695,0.334730586,0.368914164,0.395265175,necro50 - vor50,Mo efficiency,molP
2618,61.55052695,-2.343114099,0.009561767,0.031374548,psyg100 - vor50,Mo efficiency,molP
2619,61.55052695,-3.330843695,0.000432916,0.003496629,psyg250 - vor50,Mo efficiency,molP
2620,61.55052695,-3.602179908,0.00015778,0.002070861,psyg50 - vor50,Mo efficiency,molP
2621,61.55052695,-1.651703381,0.049297517,0.103524785,smic100 - vor50,Mo efficiency,molP
2622,61.55052695,-1.11393949,0.132652573,0.19897886,smic250 - vor50,Mo efficiency,molP
2623,61.55052695,-2.584559111,0.004875179,0.022256254,smic50 - vor50,Mo efficiency,molP
2624,61.55052695,-2.683332071,0.003644629,0.018223143,vor100 - vor50,Mo efficiency,molP
2625,61.55052695,-1.311485409,0.09484691,0.160627832,vor250 - vor50,Mo efficiency,molP
2626,65.84962406,-2.666723627,0.003829732,0.011489195,min100 - min250,Fe cell,um3
2627,65.84962406,1.179078269,0.119183505,0.185926269,min100 - min50,Fe cell,um3
2628,65.84962406,3.721699483,9.89E-05,0.000771757,min250 - min50,Fe cell,um3
2629,65.84962406,-1.385650512,0.082926823,0.140615048,min100 - necro100,Fe cell,um3
2630,65.84962406,1.281073115,0.100083993,0.159317377,min250 - necro100,Fe cell,um3
2631,65.84962406,-2.500244194,0.006205386,0.017286433,min50 - necro100,Fe cell,um3
2632,65.84962406,-3.843219344,6.07E-05,0.000676543,min100 - necro250,Fe cell,um3
2633,65.84962406,-1.176495718,0.119698421,0.183068174,min250 - necro250,Fe cell,um3
2634,65.84962406,-4.843444136,6.38E-07,4.98E-05,min50 - necro250,Fe cell,um3
2635,65.84962406,-2.457568832,0.00699405,0.01818453,necro100 - necro250,Fe cell,um3
2636,65.84962406,-0.379093065,0.352309378,0.376440157,min100 - psyg100,Fe cell,um3
2637,65.84962406,2.287630562,0.011079522,0.027877508,min250 - psyg100,Fe cell,um3
2638,65.84962406,-1.540529324,0.06171569,0.106973863,min50 - psyg100,Fe cell,um3
2639,65.84962406,1.006557447,0.157073746,0.222759131,necro100 - psyg100,Fe cell,um3
2640,65.84962406,3.46412628,0.000265978,0.001728859,necro250 - psyg100,Fe cell,um3
2641,65.84962406,-3.542559328,0.000198132,0.001404937,min100 - psyg250,Fe cell,um3
2642,65.84962406,-0.875835701,0.190559679,0.256269914,min250 - psyg250,Fe cell,um3
2643,65.84962406,-4.556776058,2.60E-06,0.000101292,min50 - psyg250,Fe cell,um3
2644,65.84962406,-2.156908816,0.015506385,0.035573471,necro100 - psyg250,Fe cell,um3
2645,65.84962406,0.300660017,0.38183688,0.402476712,necro250 - psyg250,Fe cell,um3
2646,65.84962406,-3.163466263,0.000779512,0.003377886,psyg100 - psyg250,Fe cell,um3
2647,65.84962406,0.640536557,0.260911915,0.308350445,min100 - psyg50,Fe cell,um3
2648,65.84962406,3.307260184,0.000471067,0.00229645,min250 - psyg50,Fe cell,um3
2649,65.84962406,-0.568350624,0.284898455,0.331672828,min50 - psyg50,Fe cell,um3
2650,65.84962406,2.026187069,0.021372809,0.047630832,necro100 - psyg50,Fe cell,um3
2651,65.84962406,4.483755902,3.67E-06,9.53E-05,necro250 - psyg50,Fe cell,um3
2652,65.84962406,1.019629622,0.153952075,0.22237522,psyg100 - psyg50,Fe cell,um3
2653,65.84962406,4.183095885,1.44E-05,0.000280377,psyg250 - psyg50,Fe cell,um3
2654,65.84962406,-0.405237414,0.342651503,0.376434046,min100 - smic100,Fe cell,um3
2655,65.84962406,2.261486213,0.011864583,0.028043559,min250 - smic100,Fe cell,um3
2656,65.84962406,-1.565456983,0.058737898,0.104126274,min50 - smic100,Fe cell,um3
2657,65.84962406,0.980413098,0.163441123,0.227650136,necro100 - smic100,Fe cell,um3
2658,65.84962406,3.43798193,0.000293033,0.0017582,necro250 - smic100,Fe cell,um3
2659,65.84962406,-0.026144349,0.489571102,0.489571102,psyg100 - smic100,Fe cell,um3
2660,65.84962406,3.137321914,0.000852494,0.003499713,psyg250 - smic100,Fe cell,um3
2661,65.84962406,-1.045773971,0.147832701,0.221749051,psyg50 - smic100,Fe cell,um3
2662,65.84962406,-2.261486213,0.011864583,0.02891992,min100 - smic250,Fe cell,um3
2663,65.84962406,0.405237414,0.342651503,0.381811675,min250 - smic250,Fe cell,um3
2664,65.84962406,-3.335320769,0.000426005,0.002215227,min50 - smic250,Fe cell,um3
2665,65.84962406,-0.875835701,0.190559679,0.260765877,necro100 - smic250,Fe cell,um3
2666,65.84962406,1.581733131,0.056855253,0.103132784,necro250 - smic250,Fe cell,um3
2667,65.84962406,-1.882393148,0.029891328,0.06301415,psyg100 - smic250,Fe cell,um3
2668,65.84962406,1.281073115,0.100083993,0.162636489,psyg250 - smic250,Fe cell,um3
2669,65.84962406,-2.90202277,0.001853808,0.006572592,psyg50 - smic250,Fe cell,um3
2670,65.84962406,-1.856248799,0.031709052,0.065087001,smic100 - smic250,Fe cell,um3
2671,65.84962406,0.401335309,0.344086635,0.372760522,min100 - smic50,Fe cell,um3
2672,65.84962406,2.943956523,0.001620228,0.006017988,min250 - smic50,Fe cell,um3
2673,65.84962406,-0.744632192,0.228247051,0.287149515,min50 - smic50,Fe cell,um3
2674,65.84962406,1.722501234,0.04248938,0.080833454,necro100 - smic50,Fe cell,um3
2675,65.84962406,4.065701176,2.39E-05,0.000311274,necro250 - smic50,Fe cell,um3
2676,65.84962406,0.762786364,0.222795407,0.284885931,psyg100 - smic50,Fe cell,um3
2677,65.84962406,3.779033098,7.87E-05,0.000767513,psyg250 - smic50,Fe cell,um3
2678,65.84962406,-0.209392335,0.417070988,0.422487494,psyg50 - smic50,Fe cell,um3
2679,65.84962406,0.787714023,0.215432001,0.280061601,smic100 - smic50,Fe cell,um3
2680,65.84962406,2.557577809,0.005270199,0.015225019,smic250 - smic50,Fe cell,um3
2681,65.84962406,-3.111177564,0.000931714,0.003633686,min100 - vor250,Fe cell,um3
2682,65.84962406,-0.444453938,0.328357212,0.376645037,min250 - vor250,Fe cell,um3
2683,65.84962406,-4.145469685,1.70E-05,0.000264512,min50 - vor250,Fe cell,um3
2684,65.84962406,-1.725527053,0.042216266,0.08232172,necro100 - vor250,Fe cell,um3
2685,65.84962406,0.73204178,0.232071534,0.282837182,necro250 - vor250,Fe cell,um3
2686,65.84962406,-2.7320845,0.00314675,0.010226937,psyg100 - vor250,Fe cell,um3
2687,65.84962406,0.431381763,0.333095404,0.376542631,psyg250 - vor250,Fe cell,um3
2688,65.84962406,-3.751714122,8.78E-05,0.000761062,psyg50 - vor250,Fe cell,um3
2689,65.84962406,-2.705940151,0.003405566,0.010625366,smic100 - vor250,Fe cell,um3
2690,65.84962406,-0.849691352,0.197748354,0.261430027,smic250 - vor250,Fe cell,um3
2691,65.84962406,-3.367726725,0.000378953,0.002111312,smic50 - vor250,Fe cell,um3
2692,65.84962406,-0.653608732,0.256681959,0.30801835,min100 - vor50,Fe cell,um3
2693,65.84962406,2.013114895,0.022051272,0.047777756,min250 - vor50,Fe cell,um3
2694,65.84962406,-1.802269743,0.035751488,0.071502977,min50 - vor50,Fe cell,um3
2695,65.84962406,0.73204178,0.232071534,0.287326661,necro100 - vor50,Fe cell,um3
2696,65.84962406,3.189610612,0.000712323,0.003268306,necro250 - vor50,Fe cell,um3
2697,65.84962406,-0.274515667,0.391844183,0.40751795,psyg100 - vor50,Fe cell,um3
2698,65.84962406,2.888950596,0.001932649,0.006554201,psyg250 - vor50,Fe cell,um3
2699,65.84962406,-1.294145289,0.09780762,0.162319029,psyg50 - vor50,Fe cell,um3
2700,65.84962406,-0.248371318,0.401923562,0.412500497,smic100 - vor50,Fe cell,um3
2701,65.84962406,1.607877481,0.053931007,0.100157585,smic250 - vor50,Fe cell,um3
2702,65.84962406,-1.024526783,0.152793263,0.224865558,smic50 - vor50,Fe cell,um3
2703,65.84962406,2.457568832,0.00699405,0.018811583,vor250 - vor50,Fe cell,um3
2704,62.6492823,-1.163423543,0.122328851,0.183493277,min100 - min250,P cell,um3
